cache_version,exp_name,block_id,n_epochs,recording_order,recording_family,recording_family_source,rec_type,rec_note,online_analysis_recorded,recording_technique,series_resistance_mohm,series_resistance_source,mean_current_pa,classifier_p_whole_cell,classifier_confidence,classifier_prediction,classifier_family,classifier_source,classifier_model_version,classifier_min_confidence
8,2025-01-28_G,13738,5,2,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-68.08860855,0.015015454181154343,0.9849845458188456,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-01-28_G,13740,4,3,whole-cell,positive series resistance,exc,positive series resistance (6.66 MOhm) forces whole-cell; polarity from mean current (-742),,whole-cell,6.658934570468726,raw H5,-742.335009375,0.979550441991411,0.979550441991411,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2025-01-28_G,13741,8,4,whole-cell,positive series resistance,exc,positive series resistance (6.66 MOhm) forces whole-cell; polarity from mean current (-621),,whole-cell,6.658934570468726,raw H5,-620.5937697916667,0.8688949076001885,0.8688949076001885,whole-cell,,cell-held-out prediction,1,0.9
8,2025-01-28_G,13742,8,5,whole-cell,positive series resistance,exc,positive series resistance (6.66 MOhm) forces whole-cell; polarity from mean current (-709),,whole-cell,6.658934570468726,raw H5,-708.6482093750001,0.977157920809332,0.977157920809332,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2025-01-28_G,13745,6,6,whole-cell,recordingTechnique,exc,recordingTechnique is whole-cell; polarity from mean current (-359),,whole-cell,0.0,raw H5,-359.39810416666666,1.0,1.0,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2025-02-12_G,13781,4,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-259.7649090625,0.0895571371814135,0.9104428628185866,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-02-12_G,13782,4,1,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-221.5585759375,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-02-12_G,13783,4,2,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-153.34290375,0.033808747598852336,0.9661912524011477,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-02-12_G,13784,1,3,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-6.765499375,0.1779092515034373,0.8220907484965627,cell-attached,,cell-held-out prediction,1,0.9
8,2025-02-12_G,13785,4,4,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,40.33892828125,0.008724255646462049,0.9912757443535379,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-02-12_G,13786,3,5,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-292.81293708333334,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-02-12_G,13787,4,6,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,305.89151937500003,0.3421758520775077,0.6578241479224922,cell-attached,,cell-held-out prediction,1,0.9
8,2025-02-12_G,13788,4,7,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,29.4681328125,0.003061946902654867,0.9969380530973452,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-02-12_G,13789,4,8,whole-cell,positive series resistance,exc,positive series resistance (6.96 MOhm) forces whole-cell; polarity from mean current (-430),,whole-cell,6.959829452827823,raw H5,-430.46090625,0.7913460267634591,0.7913460267634591,whole-cell,,cell-held-out prediction,1,0.9
8,2025-02-12_G,13790,3,9,whole-cell,positive series resistance,exc,positive series resistance (9.68 MOhm) forces whole-cell; polarity from mean current (-587),,whole-cell,9.679107080572026,raw H5,-587.1154041666667,0.8819154471212585,0.8819154471212585,whole-cell,,cell-held-out prediction,1,0.9
8,2025-02-12_G,13791,1,10,whole-cell,positive series resistance,exc,positive series resistance (9.68 MOhm) forces whole-cell; polarity from mean current (-741),,whole-cell,9.679107080572026,raw H5,-740.6346375,0.8550577060274769,0.8550577060274769,whole-cell,,cell-held-out prediction,1,0.9
8,2025-02-12_G,13792,4,11,whole-cell,positive series resistance,exc,positive series resistance (9.68 MOhm) forces whole-cell; polarity from mean current (-691),,whole-cell,9.679107080572026,raw H5,-691.1495468749999,0.8855410744647971,0.8855410744647971,whole-cell,,cell-held-out prediction,1,0.9
8,2025-02-12_G,13793,4,12,whole-cell,positive series resistance,exc,positive series resistance (9.68 MOhm) forces whole-cell; polarity from mean current (-700),,whole-cell,9.679107080572026,raw H5,-699.8555687500001,0.7927055233395108,0.7927055233395108,whole-cell,,cell-held-out prediction,1,0.9
8,2025-02-12_G,13777,3,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,116.09692354166667,0.19369118067684782,0.8063088193231522,cell-attached,,cell-held-out prediction,1,0.9
8,2025-02-12_G,13778,4,1,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,92.1924040625,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-02-12_G,13779,2,2,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,64.0263109375,0.0006006600660066006,0.9993993399339934,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-02-12_G,13773,4,0,whole-cell,positive series resistance,exc,positive series resistance (9.60 MOhm) forces whole-cell; polarity from mean current (-749),,whole-cell,9.600415153087702,raw H5,-748.863190625,0.97282974218674,0.97282974218674,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2025-02-12_G,13774,4,1,whole-cell,positive series resistance,exc,positive series resistance (9.60 MOhm) forces whole-cell; polarity from mean current (-939),,whole-cell,9.600415153087702,raw H5,-938.729009375,0.9402870675156337,0.9402870675156337,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2025-02-12_G,13797,4,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-64.3390656875,0.005321288153906179,0.9946787118460938,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-02-12_G,13798,3,1,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-78.70776316666667,0.023436011804884558,0.9765639881951155,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-02-12_G,13799,3,2,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,8.995117583333332,0.06437437091716926,0.9356256290828308,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-02-19_G,13809,4,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,85.5050610625,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-02-19_G,13810,4,1,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,47.31270249999999,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-02-19_G,13811,1,2,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,88.60567800000001,0.004688342941961759,0.9953116570580383,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-02-19_G,13812,3,3,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,66.92085275,0.0015503211991434692,0.9984496788008566,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-02-19_G,13813,4,4,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,70.81777525,0.009785971062185898,0.9902140289378141,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-02-19_G,13814,4,5,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,65.1740625625,0.013342290929202093,0.9866577090707979,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-02-19_G,13815,6,6,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,66.50111804166666,0.016251367859708727,0.9837486321402913,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-02-19_G,13816,2,7,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,66.5320285,0.0037972027972027977,0.9962027972027973,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-02-19_G,13818,4,8,whole-cell,positive series resistance,exc,positive series resistance (10.67 MOhm) forces whole-cell; polarity from mean current (-190),,whole-cell,10.67034093822097,raw H5,-190.48516,0.9244819818129784,0.9244819818129784,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2025-02-19_G,13819,2,9,whole-cell,positive series resistance,exc,positive series resistance (10.67 MOhm) forces whole-cell; polarity from mean current (-191),,whole-cell,10.67034093822097,raw H5,-191.3091225,0.918894389531615,0.918894389531615,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2025-02-19_G,13820,5,10,whole-cell,positive series resistance,exc,positive series resistance (10.67 MOhm) forces whole-cell; polarity from mean current (-160),,whole-cell,10.67034093822097,raw H5,-160.23929300000003,0.9071541458119756,0.9071541458119756,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2025-02-19_G,13821,6,11,whole-cell,positive series resistance,exc,positive series resistance (10.67 MOhm) forces whole-cell; polarity from mean current (-140),,whole-cell,10.67034093822097,raw H5,-140.27979791666667,0.9974572997335147,0.9974572997335147,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2025-02-19_G,13822,6,12,whole-cell,positive series resistance,exc,positive series resistance (10.67 MOhm) forces whole-cell; polarity from mean current (-137),,whole-cell,10.67034093822097,raw H5,-136.62773583333333,0.9959887682649833,0.9959887682649833,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2025-02-19_G,13807,6,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-21.022706770833334,0.10679282173053531,0.8932071782694647,cell-attached,,cell-held-out prediction,1,0.9
8,2025-02-19_G,13824,2,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,74.932241875,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-02-19_G,13825,6,1,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,269.05753458333334,0.030532105414557306,0.9694678945854427,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-02-19_G,13826,6,2,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,203.1894041666667,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-02-19_G,13827,3,3,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,157.00760583333332,0.05315777503792514,0.9468422249620748,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-02-19_G,13831,3,4,whole-cell,positive series resistance,exc,positive series resistance (0.63 MOhm) forces whole-cell; polarity from mean current (-565),,whole-cell,0.6291085840058694,raw H5,-565.0053416666666,0.8358543985530988,0.8358543985530988,whole-cell,,cell-held-out prediction,1,0.9
8,2025-02-19_G,13800,4,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,34.9878809375,0.0015450643776824037,0.9984549356223176,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-02-19_G,13801,1,1,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,197.04252375,0.008507611444792418,0.9914923885552076,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-02-19_G,13802,1,2,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,179.2352525,0.014696920587661932,0.9853030794123381,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-02-19_G,13803,2,3,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,242.179599375,0.006652740867490694,0.9933472591325093,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-02-19_G,13804,3,4,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,312.84428333333335,0.0029183673469387753,0.9970816326530613,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-02-19_G,13805,6,5,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,303.319304375,0.007447147212727111,0.9925528527872729,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-02-19_G,13806,4,6,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,273.76463578125,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-03-06_G,13854,4,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,189.2548475,0.010897845195489737,0.9891021548045102,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-03-06_G,13855,4,1,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,242.6149396875,0.025795004097598665,0.9742049959024013,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-03-06_G,13856,6,2,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,224.41041677083334,0.0012657342657342659,0.9987342657342657,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-03-06_G,13857,5,3,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,350.580741125,0.055290255498587765,0.9447097445014122,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-03-06_G,13858,5,4,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,423.09497375,0.01764886520129487,0.9823511347987052,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-03-06_G,13859,6,5,whole-cell,positive series resistance,exc,positive series resistance (13.07 MOhm) forces whole-cell; polarity from mean current (-1.03e+03),,,13.072151998115725,raw H5,-1034.1415822916667,0.9891617636611918,0.9891617636611918,whole-cell,whole-cell,model fitted to labelled blocks,1,0.9
8,2025-03-06_G,13836,6,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-50.27646104166667,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-03-06_G,13837,6,1,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-87.20496502083331,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-03-06_G,13838,2,2,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-124.68601312499999,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-03-06_G,13839,5,3,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-119.1387091,0.0012657342657342659,0.9987342657342657,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-03-06_G,13840,5,4,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-110.18948705,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-03-06_G,13841,3,5,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-162.02429908333332,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-03-06_G,13842,3,6,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-253.59274833333336,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-03-06_G,13843,4,7,whole-cell,recordingTechnique,exc,recordingTechnique is whole-cell; polarity from mean current (-392),,whole-cell,0.0,raw H5,-392.07111625000005,1.0,1.0,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2025-03-06_G,13844,4,8,whole-cell,recordingTechnique,exc,recordingTechnique is whole-cell; polarity from mean current (-421),,whole-cell,0.0,raw H5,-421.057290625,0.9782534277012825,0.9782534277012825,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2025-03-06_G,13845,3,9,whole-cell,recordingTechnique,exc,recordingTechnique is whole-cell; polarity from mean current (-436),,whole-cell,0.0,raw H5,-436.1597316666667,0.9699485598660779,0.9699485598660779,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2025-03-06_G,13846,5,10,whole-cell,recordingTechnique,exc,recordingTechnique is whole-cell; polarity from mean current (-266),,whole-cell,0.0,raw H5,-266.42262,1.0,1.0,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2025-03-06_G,13847,2,11,whole-cell,recordingTechnique,exc,recordingTechnique is whole-cell; polarity from mean current (-302),,whole-cell,0.0,raw H5,-302.42345124999997,0.9948113105960228,0.9948113105960228,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2025-03-06_G,13848,1,12,whole-cell,recordingTechnique,exc,recordingTechnique is whole-cell; polarity from mean current (-266),,whole-cell,0.0,raw H5,-265.7167675,0.9807419796679308,0.9807419796679308,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2025-03-06_G,13849,2,13,whole-cell,recordingTechnique,exc,recordingTechnique is whole-cell; polarity from mean current (-246),,whole-cell,0.0,raw H5,-246.37231749999998,0.9928377841963557,0.9928377841963557,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2025-03-06_G,13850,6,14,whole-cell,chronology after whole-cell transition,exc,high-confidence block classifier corrects recordingTechnique=whole-cell to cell-attached; whole-cell transition already occurred; a later block cannot be cell-attached; polarity from mean current (-142),,whole-cell,0.0,raw H5,-142.27034645833334,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-03-06_G,13851,6,15,whole-cell,chronology after whole-cell transition,exc,high-confidence block classifier corrects recordingTechnique=whole-cell to cell-attached; whole-cell transition already occurred; a later block cannot be cell-attached; polarity from mean current (-168),,whole-cell,0.0,raw H5,-168.450120625,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-03-06_G,13832,5,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-27.761048375,0.19735063222721755,0.8026493677727824,cell-attached,,cell-held-out prediction,1,0.9
8,2025-03-06_G,13833,5,1,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-38.874182875,0.11131380545075151,0.8886861945492485,cell-attached,,cell-held-out prediction,1,0.9
8,2025-03-06_G,13834,5,2,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-95.5713489,0.006517482517482517,0.9934825174825175,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-03-06_G,13835,5,3,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-132.50173394999996,0.037221282566558704,0.9627787174334413,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-03-06_G,13866,4,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-33.37737375,0.023398831628750907,0.9766011683712491,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-03-06_G,13867,4,1,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-63.397223749999995,0.018430229608885528,0.9815697703911145,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-03-06_G,13868,4,2,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-128.608380625,0.01345545982138703,0.9865445401786129,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-03-06_G,13869,1,3,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-166.1255775,0.07302720473784192,0.926972795262158,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-03-06_G,13870,4,4,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-208.6244675,0.024502468725627214,0.9754975312743728,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-03-06_G,13871,5,5,whole-cell,recordingTechnique,exc,recordingTechnique is whole-cell; polarity from mean current (-261),,whole-cell,0.0,raw H5,-261.18611899999996,0.9899380493893014,0.9899380493893014,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2025-03-06_G,13872,4,6,whole-cell,recordingTechnique,exc,recordingTechnique is whole-cell; polarity from mean current (-247),,whole-cell,0.0,raw H5,-247.1059225,0.9966132582620807,0.9966132582620807,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2025-03-06_G,13873,4,7,whole-cell,recordingTechnique,exc,recordingTechnique is whole-cell; polarity from mean current (-252),,whole-cell,0.0,raw H5,-251.798210625,0.9868653181939075,0.9868653181939075,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2025-03-06_G,13864,6,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-61.50874572916666,0.013070145670705014,0.986929854329295,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-03-06_G,13865,6,1,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-77.450884875,0.028498925708438445,0.9715010742915615,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-03-06_G,13860,4,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-36.966186750000006,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-03-06_G,13861,4,1,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-223.5933496875,0.001671826625386997,0.998328173374613,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-03-06_G,13862,5,2,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-384.25664362500004,0.001671826625386997,0.998328173374613,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-03-06_G,13863,2,3,whole-cell,positive series resistance,exc,positive series resistance (3.18 MOhm) forces whole-cell; polarity from mean current (-254),,whole-cell,3.1771777502146743,raw H5,-254.2276875,0.9978657525390785,0.9978657525390785,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2025-05-06_E,16969,15,0,whole-cell,recordingTechnique,exc,recordingTechnique is whole-cell; polarity from mean current (-39.2),,whole-cell,0.0,raw H5,-39.24252453125,0.7554032191432217,0.7554032191432217,whole-cell,,cell-held-out prediction,1,0.9
8,2025-05-06_E,16970,4,1,whole-cell,recordingTechnique,exc,recordingTechnique is whole-cell; polarity from mean current (-39.8),,whole-cell,0.0,raw H5,-39.76580828125,0.7312165342672473,0.7312165342672473,whole-cell,,cell-held-out prediction,1,0.9
8,2025-05-06_E,16971,16,2,whole-cell,recordingTechnique,exc,recordingTechnique is whole-cell; polarity from mean current (-38.7),,whole-cell,0.0,raw H5,-38.650294260416665,0.8901922284374458,0.8901922284374458,whole-cell,,cell-held-out prediction,1,0.9
8,2025-05-06_E,16983,32,0,whole-cell,high-confidence block classifier,exc,high-confidence block classifier corrects recordingTechnique=cell-attached to whole-cell; polarity from mean current (-40.4),,cell-attached,0.0,raw H5,-40.42614552083333,0.9639602540656008,0.9639602540656008,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2025-09-11_E,18177,10,0,whole-cell,recordingTechnique,exc,recordingTechnique is whole-cell; polarity from mean current (-36.4),,whole-cell,0.0,raw H5,-36.37456029166667,0.9961771086056801,0.9961771086056801,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2025-09-11_E,18178,10,1,whole-cell,recordingTechnique,exc,recordingTechnique is whole-cell; polarity from mean current (-33.2),,whole-cell,0.0,raw H5,-33.15758277083333,0.9969183673469388,0.9969183673469388,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2025-09-11_E,18193,10,0,whole-cell,recordingTechnique,exc,recordingTechnique is whole-cell; polarity from mean current (-41.4),,whole-cell,0.0,raw H5,-41.37406760416666,0.9837891246690956,0.9837891246690956,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2025-09-11_E,18194,10,1,whole-cell,recordingTechnique,exc,recordingTechnique is whole-cell; polarity from mean current (-37.4),,whole-cell,0.0,raw H5,-37.35687396875001,0.9827307848607558,0.9827307848607558,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2025-09-11_E,18195,10,2,whole-cell,recordingTechnique,exc,recordingTechnique is whole-cell; polarity from mean current (-36.7),,whole-cell,0.0,raw H5,-36.70978625,0.963879223780888,0.963879223780888,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2025-09-11_E,18196,10,3,whole-cell,recordingTechnique,exc,recordingTechnique is whole-cell; polarity from mean current (-34.9),,whole-cell,0.0,raw H5,-34.897397958333336,0.9690365215081783,0.9690365215081783,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2025-09-11_E,18199,10,0,whole-cell,recordingTechnique,exc,recordingTechnique is whole-cell; polarity from mean current (-44.3),,whole-cell,0.0,raw H5,-44.25117520833333,0.9566844887366399,0.9566844887366399,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2025-09-11_E,18200,10,1,whole-cell,recordingTechnique,exc,recordingTechnique is whole-cell; polarity from mean current (-44.6),,whole-cell,0.0,raw H5,-44.580084229166665,0.9584310304321557,0.9584310304321557,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2025-09-11_E,18202,10,2,whole-cell,recordingTechnique,exc,recordingTechnique is whole-cell; polarity from mean current (-51.7),,whole-cell,0.0,raw H5,-51.73589097916667,0.9508557963144818,0.9508557963144818,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2025-09-11_E,18203,10,3,whole-cell,recordingTechnique,exc,recordingTechnique is whole-cell; polarity from mean current (-43.1),,whole-cell,0.0,raw H5,-43.09017852083334,0.9684152559424699,0.9684152559424699,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2025-09-24_E,18372,8,0,whole-cell,positive series resistance,exc,positive series resistance (25.01 MOhm) forces whole-cell; polarity from mean current (-71.7),,whole-cell,25.00793902826294,raw H5,-71.70287270833333,0.919909963695447,0.919909963695447,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2025-12-16_G,14136,12,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,104.666971,0.43265743355624814,0.5673425664437519,cell-attached,,cell-held-out prediction,1,0.9
8,2025-12-16_G,14126,12,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-208.07173145833335,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-12-16_G,14119,17,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-131.08963920833335,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
